t,v1,v2,v3,v4,v1_external,v2_external,v3_external,v4_external
7.445000000000000284e+00,4.240068840107971693e-01,6.651109275474125226e-01,1.272600076524609936e+00,3.830172873989282079e-02,-1.015005378211834564e-01,3.250464363743776897e-01,1.272229733687973985e+00,-9.047390047098988752e-01
7.450000000000000178e+00,4.118633917926660115e-01,6.679041596371474432e-01,1.254443530239231164e+00,4.279050899128342134e-02,-1.136440300393146141e-01,3.278396684641126102e-01,1.254073187402595213e+00,-9.002502244585082192e-01
7.455000000000000071e+00,4.001901787424049228e-01,6.612014614091696885e-01,1.237064026203480660e+00,4.252684768689671269e-02,-1.253172430895757028e-01,3.211369702361348555e-01,1.236693683366844709e+00,-9.005138857628949278e-01
7.459999999999999964e+00,3.944368109452148219e-01,6.578963775077342202e-01,1.224924827213514700e+00,4.621296853362962670e-02,-1.310706108867658037e-01,3.178318863346993872e-01,1.224554484376878749e+00,-8.968277649161620069e-01
7.464999999999999858e+00,3.790348710197278814e-01,6.565492108874241284e-01,1.206864393706363447e+00,4.088545343733858417e-02,-1.464725508122527442e-01,3.164847197143892954e-01,1.206494050869727497e+00,-9.021552800124530425e-01
7.469999999999999751e+00,3.663706077697305163e-01,6.504621986308838366e-01,1.191510204776726534e+00,4.119263730861973810e-02,-1.591368140622501093e-01,3.103977074578490036e-01,1.191139861940090583e+00,-9.018480961411718955e-01
7.474999999999999645e+00,3.585768276530316712e-01,6.473952397886935106e-01,1.172904281539757676e+00,5.048119938105755100e-02,-1.669305941789489545e-01,3.073307486156586776e-01,1.172533938703121725e+00,-8.925595340687341173e-01
7.480000000000000426e+00,3.488645829168237067e-01,6.406233156124504502e-01,1.159043340945981271e+00,4.661576583146800901e-02,-1.766428389151569189e-01,3.005588244394156172e-01,1.158672998109345320e+00,-8.964249676183236870e-01
7.485000000000000320e+00,3.416080219084735581e-01,6.421793204664781873e-01,1.144171351853798146e+00,4.711875744892819740e-02,-1.838993999235070675e-01,3.021148292934433544e-01,1.143801009017162196e+00,-8.959219760008634292e-01
7.490000000000000213e+00,3.300189790435040238e-01,6.399485073066618623e-01,1.127582638304093887e+00,5.306043988085580587e-02,-1.954884427884766018e-01,2.998840161336270294e-01,1.127212295467457936e+00,-8.899802935689358208e-01
7.495000000000000107e+00,3.240438237450709580e-01,6.342274876746792911e-01,1.113629999404983639e+00,5.609440413654068203e-02,-2.014635980869096676e-01,2.941629965016444581e-01,1.113259656568347689e+00,-8.869463293132510140e-01
7.500000000000000000e+00,3.152796640043034060e-01,6.337830756993971804e-01,1.094499439268909802e+00,5.964010210389655842e-02,-2.102277578276772196e-01,2.937185845263623474e-01,1.094129096432273851e+00,-8.834006313458950821e-01
7.504999999999999893e+00,3.089127090504898421e-01,6.309993343855213599e-01,1.083671051511970740e+00,5.938528504925613682e-02,-2.165947127814907835e-01,2.909348432124865269e-01,1.083300708675334789e+00,-8.836554484005355592e-01
7.509999999999999787e+00,3.029399386112854309e-01,6.259442162466304360e-01,1.065687401341789853e+00,5.607016235365079593e-02,-2.225674832206951947e-01,2.858797250735956030e-01,1.065317058505153902e+00,-8.869705710961408585e-01
7.514999999999999680e+00,2.968825645803271907e-01,6.205074630948118619e-01,1.054750121016216902e+00,5.793095899384539949e-02,-2.286248572516534350e-01,2.804429719217770289e-01,1.054379778179580951e+00,-8.851097744559462965e-01
7.519999999999999574e+00,2.868177394506591371e-01,6.191892632249518247e-01,1.043157072042588451e+00,6.155468512714800527e-02,-2.386896823813214885e-01,2.791247720519169917e-01,1.042786729205952501e+00,-8.814860483226436560e-01
7.525000000000000355e+00,2.750803247470799962e-01,6.158788945710585994e-01,1.031911141746275851e+00,6.073566782116265189e-02,-2.504270970849006295e-01,2.758144033980237664e-01,1.031540798909639900e+00,-8.823050656286289817e-01
7.530000000000000249e+00,2.702264383542962167e-01,6.114432037855084268e-01,1.019958294906353036e+00,6.521845978616518102e-02,-2.552809834776844089e-01,2.713787126124735938e-01,1.019587952069717085e+00,-8.778222736636265289e-01
7.535000000000000142e+00,2.655151643663894445e-01,6.102317496551218357e-01,1.005199440426365554e+00,6.500233100086391658e-02,-2.599922574655911811e-01,2.701672584820870027e-01,1.004829097589729603e+00,-8.780384024489277239e-01
7.540000000000000036e+00,2.634889777999978588e-01,6.057965746875330071e-01,9.933105292403946462e-01,6.882237593769834072e-02,-2.620184440319827668e-01,2.657320835144981741e-01,9.929401864037586956e-01,-8.742183575120933137e-01
7.544999999999999929e+00,2.553840288826227933e-01,5.995384709174940152e-01,9.840670955454786650e-01,6.788577050389307810e-02,-2.701233929493578323e-01,2.594739797444591822e-01,9.836967527088427143e-01,-8.751549629458985624e-01
7.549999999999999822e+00,2.514578043963702769e-01,5.985712367471723860e-01,9.753256350595099766e-01,6.622552763399840170e-02,-2.740496174356103487e-01,2.585067455741375531e-01,9.749552922228740259e-01,-8.768152058157933082e-01
7.554999999999999716e+00,2.440623074646174340e-01,5.965399857540423234e-01,9.648139826791857221e-01,7.085024570582040826e-02,-2.814451143673631917e-01,2.564754945810074904e-01,9.644436398425497714e-01,-8.721904877439712322e-01
7.559999999999999609e+00,2.412852645994569833e-01,5.912846856028871612e-01,9.546866254422878839e-01,7.154308390018739028e-02,-2.842221572325236423e-01,2.512201944298523282e-01,9.543162826056519332e-01,-8.714976495496042919e-01
7.565000000000000391e+00,2.375672264502541875e-01,5.884033314397661973e-01,9.449808842400904130e-01,7.437348796123173511e-02,-2.879401953817264381e-01,2.483388402667313644e-01,9.446105414034544623e-01,-8.686672454885598915e-01
7.570000000000000284e+00,2.315723406575385113e-01,5.891254732055818399e-01,9.357835606086132296e-01,7.648635703440215261e-02,-2.939350811744421144e-01,2.490609820325470070e-01,9.354132177719772789e-01,-8.665543764153895712e-01
7.575000000000000178e+00,2.307180879036356269e-01,5.878001471315001947e-01,9.290269251726334110e-01,7.634818440332363787e-02,-2.947893339283449987e-01,2.477356559584653617e-01,9.286565823359974603e-01,-8.666925490464680859e-01
7.580000000000000071e+00,2.283044621557775988e-01,5.828052666396394965e-01,9.239409600566726999e-01,7.871910442935316221e-02,-2.972029596762030268e-01,2.427407754666046635e-01,9.235706172200367492e-01,-8.643216290204385199e-01
7.584999999999999964e+00,2.231633216428810518e-01,5.840653496209913254e-01,9.184772774870929579e-01,7.857214602708403883e-02,-3.023441001890995738e-01,2.440008584479564924e-01,9.181069346504570072e-01,-8.644685874227076017e-01
7.589999999999999858e+00,2.231486279151859986e-01,5.795022559238848237e-01,9.073780162259146298e-01,8.188720525748832690e-02,-3.023587939167946548e-01,2.394377647508499907e-01,9.070076733892786791e-01,-8.611535281923032858e-01
7.594999999999999751e+00,2.223533645959906713e-01,5.775597898930500129e-01,9.078520734437435236e-01,7.815300426706650594e-02,-3.031540572359899821e-01,2.374952987200151799e-01,9.074817306071075729e-01,-8.648877291827251623e-01
7.599999999999999645e+00,2.174463884888857834e-01,5.805936578557554517e-01,9.027717480035009068e-01,8.306212102817385479e-02,-3.080610333430948700e-01,2.405291666827206187e-01,9.024014051668649561e-01,-8.599786124216177718e-01
7.605000000000000426e+00,2.158810600417502279e-01,5.780784341963229878e-01,9.012237849716139282e-01,8.304430494160755516e-02,-3.096263617902303977e-01,2.380139430232881548e-01,9.008534421349779775e-01,-8.599964285081841409e-01
7.610000000000000320e+00,2.141379856427404194e-01,5.733296111682429919e-01,8.968468106533158402e-01,8.074650334753380454e-02,-3.113694361892401785e-01,2.332651199952081589e-01,8.964764678166798895e-01,-8.622942301022578082e-01
7.615000000000000213e+00,2.127063637841671295e-01,5.731235462299295591e-01,8.972688992925298423e-01,8.585950744879056185e-02,-3.128010580478134961e-01,2.330590550568947261e-01,8.968985564558938917e-01,-8.571812260010011064e-01
7.620000000000000107e+00,2.137577709927852843e-01,5.761745552819610428e-01,8.930954944953767294e-01,8.546545849837626496e-02,-3.117496508391953691e-01,2.361100641089262098e-01,8.927251516587407787e-01,-8.575752749514153894e-01
7.625000000000000000e+00,2.124378583729454595e-01,5.741171496310776279e-01,8.922415734637887397e-01,8.481926297659622693e-02,-3.130695634590351384e-01,2.340526584580427949e-01,8.918712306271527890e-01,-8.582214704731954136e-01
7.629999999999999893e+00,2.127731303704193111e-01,5.742618924897483490e-01,8.953351599918617509e-01,8.327223457974065879e-02,-3.127342914615612868e-01,2.341974013167135160e-01,8.949648171552258002e-01,-8.597684988700510234e-01
7.634999999999999787e+00,2.123104186502399737e-01,5.735141961426867274e-01,8.944679426373588482e-01,8.355731597670393307e-02,-3.131970031817406519e-01,2.334497049696518944e-01,8.940975998007228975e-01,-8.594834174730877630e-01
7.639999999999999680e+00,2.115768149427528499e-01,5.763356313329854874e-01,8.958032218378004785e-01,8.164955953705599345e-02,-3.139306068892278034e-01,2.362711401599506544e-01,8.954328790011645278e-01,-8.613911739127356748e-01
7.644999999999999574e+00,2.139049343247899637e-01,5.822891220393858758e-01,8.949528573362736106e-01,8.249109390062063507e-02,-3.116024875071906619e-01,2.422246308663510428e-01,8.945825144996376599e-01,-8.605496395491710748e-01
7.650000000000000355e+00,2.179161060158539831e-01,5.754501236558190458e-01,9.009563494661191330e-01,8.384118265174586582e-02,-3.075913158161266425e-01,2.353856324827842128e-01,9.005860066294831823e-01,-8.591995507980457747e-01
7.655000000000000249e+00,2.167292856081240171e-01,5.833180890095931437e-01,9.118905632841348696e-01,7.901980293838350988e-02,-3.087781362238566363e-01,2.432535978365583107e-01,9.115202204474989189e-01,-8.640209305114081584e-01
7.660000000000000142e+00,2.200078469741123255e-01,5.797516667274649205e-01,9.127297501993468787e-01,7.774945708111646869e-02,-3.054995748578682724e-01,2.396871755544300875e-01,9.123594073627109280e-01,-8.652912763686751996e-01
7.665000000000000036e+00,2.271805934037031405e-01,5.808657083007854327e-01,9.184880521065205139e-01,8.006045742582613978e-02,-2.983268284282775129e-01,2.408012171277505997e-01,9.181177092698845632e-01,-8.629802760239655424e-01
7.669999999999999929e+00,2.291409408184385821e-01,5.869841116587108942e-01,9.233383174799804083e-01,7.968673513818903820e-02,-2.963664810135420158e-01,2.469196204856760613e-01,9.229679746433444576e-01,-8.633539983116026439e-01
7.674999999999999822e+00,2.289082182006527688e-01,5.870122431235867966e-01,9.327750157856273816e-01,7.648928711562170968e-02,-2.965992036313278568e-01,2.469477519505519636e-01,9.324046729489914309e-01,-8.665514463341699170e-01
7.679999999999999716e+00,2.353422128148446313e-01,5.894008541020377967e-01,9.408151505844438711e-01,7.890192622955087554e-02,-2.901652090171359943e-01,2.493363629290029637e-01,9.404448077478079204e-01,-8.641388072202408344e-01
7.684999999999999609e+00,2.371276784147016425e-01,5.948934853592359184e-01,9.518731138514875401e-01,7.806897892495005820e-02,-2.883797434172790108e-01,2.548289941862010854e-01,9.515027710148515894e-01,-8.649717545248416517e-01
7.690000000000000391e+00,2.464490674944013471e-01,5.995259166203448231e-01,9.619764792836532630e-01,6.863157960335866670e-02,-2.790583543375793063e-01,2.594614254473099901e-01,9.616061364470173123e-01,-8.744091538464330293e-01
7.695000000000000284e+00,2.472826856533731910e-01,5.994271113072262569e-01,9.700346424532512168e-01,6.921443583285605272e-02,-2.782247361786074347e-01,2.593626201341914239e-01,9.696642996166152662e-01,-8.738262976169356433e-01
7.700000000000000178e+00,2.543951084514499694e-01,5.998303883451631124e-01,9.817083143027768299e-01,6.559832535744423987e-02,-2.711123133805306562e-01,2.597658971721282795e-01,9.813379714661408793e-01,-8.774424080923474145e-01
7.705000000000000071e+00,2.633202586898722442e-01,6.033137979769347403e-01,9.953581739064962797e-01,6.966733871777838760e-02,-2.621871631421083815e-01,2.632493068038999073e-01,9.949878310698603290e-01,-8.733733947320132529e-01
7.709999999999999964e+00,2.657801252302137152e-01,6.089706665971786892e-01,1.012072371192346942e+00,6.114507298958854475e-02,-2.597272966017669105e-01,2.689061754241438562e-01,1.011702028355710992e+00,-8.818956604602030680e-01
7.714999999999999858e+00,2.775221933589120948e-01,6.150806962739024941e-01,1.023628414305483014e+00,6.338192086224603283e-02,-2.479852284730685308e-01,2.750162051008676611e-01,1.023258071468847064e+00,-8.796588125875456354e-01
7.719999999999999751e+00,2.813739024810577027e-01,6.179499310164513481e-01,1.041016894816052751e+00,5.877420620928947015e-02,-2.441335193509229229e-01,2.778854398434165152e-01,1.040646551979416801e+00,-8.842665272405021426e-01
7.724999999999999645e+00,2.922262629973110259e-01,6.218724837118133619e-01,1.058838630432381578e+00,5.557887747559317471e-02,-2.332811588346695997e-01,2.818079925387785289e-01,1.058468287595745627e+00,-8.874618559741984658e-01
7.730000000000000426e+00,3.005723981011675372e-01,6.278864411056207517e-01,1.071347304941422385e+00,5.936411387391642147e-02,-2.249350237308130884e-01,2.878219499325859188e-01,1.070976962104786434e+00,-8.836766195758752884e-01
7.735000000000000320e+00,3.111005271769378133e-01,6.256778009056152001e-01,1.088910525977493826e+00,5.502146786138879808e-02,-2.144068946550428123e-01,2.856133097325803671e-01,1.088540183140857875e+00,-8.880192655884028285e-01
7.740000000000000213e+00,3.224392008064994042e-01,6.364525783638421697e-01,1.108851769753644856e+00,5.170743263926840666e-02,-2.030682210254812214e-01,2.963880871908073367e-01,1.108481426917008905e+00,-8.913333008105233102e-01
7.745000000000000107e+00,3.335665428443960745e-01,6.394763485816536974e-01,1.129342340839781800e+00,4.977371309558188683e-02,-1.919408789875845511e-01,2.994118574086188644e-01,1.128971998003145849e+00,-8.932670203542097953e-01
7.750000000000000000e+00,3.440581632723806460e-01,6.440839666047613044e-01,1.154186732539685512e+00,4.936574367795739521e-02,-1.814492585595999796e-01,3.040194754317264714e-01,1.153816389703049561e+00,-8.936749897718342384e-01
7.754999999999999893e+00,3.610108923931593661e-01,6.496836218986470346e-01,1.171037850757902010e+00,4.964234482894133021e-02,-1.644965294388212595e-01,3.096191307256122016e-01,1.170667507921266060e+00,-8.933983886208503034e-01
7.759999999999999787e+00,3.747359383074368999e-01,6.530668358000081275e-01,1.195420489897843552e+00,4.511382843592055825e-02,-1.507714835245437257e-01,3.130023446269732945e-01,1.195050147061207602e+00,-8.979269050138710684e-01
7.764999999999999680e+00,3.907475415614845571e-01,6.563139642876442137e-01,1.218864838047394317e+00,4.433999509606342121e-02,-1.347598802704960685e-01,3.162494731146093807e-01,1.218494495210758366e+00,-8.987007383537282124e-01
7.769999999999999574e+00,4.066887778161317746e-01,6.592730365655792291e-01,1.242703426254844201e+00,3.971591664680764605e-02,-1.188186440158488510e-01,3.192085453925443961e-01,1.242333083418208250e+00,-9.033248168029840430e-01
7.775000000000000355e+00,4.178802702087639487e-01,6.687332434036358242e-01,1.263141295970671596e+00,3.953465362378879439e-02,-1.076271516232166769e-01,3.286687522306009912e-01,1.262770953134035645e+00,-9.035060798260028392e-01
7.780000000000000249e+00,4.407050729323412352e-01,6.703271774839263397e-01,1.290758395524115532e+00,3.828490415800269581e-02,-8.480234889963939038e-02,3.302626863108915067e-01,1.290388052687479581e+00,-9.047558292917889933e-01
7.785000000000000142e+00,4.592277091009073775e-01,6.772064489317249913e-01,1.314278496314235101e+00,3.386418866703027469e-02,-6.627971273107324812e-02,3.371419577586901584e-01,1.313908153477599150e+00,-9.091765447827614421e-01
7.790000000000000036e+00,4.750114432435180167e-01,6.784817460766149333e-01,1.339756725073191879e+00,3.872271601207669112e-02,-5.049597858846260889e-02,3.384172549035801003e-01,1.339386382236555928e+00,-9.043180174377150049e-01
7.794999999999999929e+00,4.985501333901534160e-01,6.861931461075263528e-01,1.366201872560201647e+00,3.402255454873553270e-02,-2.695728844182720962e-02,3.461286549344915198e-01,1.365831529723565696e+00,-9.090181789010561841e-01
7.799999999999999822e+00,5.207738619237578526e-01,6.914397368866131988e-01,1.394954321144721732e+00,3.524940920729350419e-02,-4.733559908222773061e-03,3.513752457135783658e-01,1.394583978308085781e+00,-9.077913242424981988e-01
